sex,age,height_cm,weight_kg,intensity,weekly_training_days,shoulder_width_n,hip_width_n,waist_width_n,torso_length_n,leg_length_n,arm_length_n,upper_arm_n,forearm_n,thigh_n,calf_n,symmetry_score,shoulder_hip_ratio,shoulder_waist_ratio,torso_leg_ratio,arm_torso_ratio,upper_lower_arm_ratio,thigh_calf_ratio,bmi,predicted_body_fat,lean_mass_kg,ffmi,frame_type,frame_label,max_ffmi,peak_lean_mass_kg,months_to_peak,months_optimistic,months_conservative
0,19.02539486010167,180.654654197841,81.5764618497123,1,5,0.21753399869020024,0.22827581668350536,0.1636537853037786,0.3477411112082741,0.4665588375116412,0.4691999875914351,0.21223893007776912,0.1553074067788401,0.24227956753564983,0.20950179920360432,0.6773233613463245,0.9529395137474713,1.3292247964910417,0.7453301447096753,1.3492757203352226,1.3665643378854457,1.1564502644195773,24.995772057042636,0.28970767286274546,57.94313492685561,17.754305102989175,narrow,0,19.261414472558364,62.86175275187954,10.72939481102294,8.583515848818353,12.875273773227528
1,37.66035540912594,192.19246965500108,106.36250355574029,2,6,0.29367772427118216,0.19885490133035194,0.17752105854242603,0.3269228691342119,0.42408809265366093,0.41766123193917276,0.20970776286173892,0.15337190121153996,0.22851946823720218,0.23100564963850134,0.9807830585103002,1.4768368567715082,1.6543168025566584,0.7708825216148596,1.2775489077786195,1.3673064876858458,0.9892332908806248,28.794916021106403,0.2701578096942665,77.62784256152285,21.015744578513953,wide,2,25.24640227484617,93.25502285749668,79.38261885387978,63.50609508310382,95.25914262465572
0,29.958976092235243,177.62851014124107,88.0650157546083,1,6,0.21800939281552323,0.23946178743916213,0.16806635939372389,0.31287407661556127,0.4663663521738903,0.451693048904407,0.19544661657644308,0.13416440773082428,0.2334834416111364,0.19119890234427747,0.7698705757342178,0.9104103194777629,1.2971548645849929,0.670874741032264,1.443684980569467,1.4567586375809116,1.2211483308747855,27.911171854184083,0.3498397072623501,57.256376422961885,18.146735663367178,narrow,0,19.623812270448628,61.91683193349938,11.137670836912154,8.910136669529724,13.365205004294584
1,38.84271995968149,203.94881293252053,87.35402871544485,1,1,0.22258581387644125,0.22336045806598573,0.1936852813751415,0.30446463979382676,0.4862038650978975,0.4971680141312711,0.18664953472808288,0.15804995801226163,0.2547590892533498,0.19581916029917523,0.6,0.9965274036252246,1.1492079474917776,0.6262064854750533,1.632919939563412,1.1809452917938186,1.3009849898198802,21.001029037250817,0.17935060435427722,71.68703087254893,17.234481787358156,narrow,0,23.75893155202569,98.82555685069565,59.72615252740348,47.780922021922784,71.67138303288417
0,21.47734306573659,157.81376236752055,59.18854389580767,0,2,0.27506322131927663,0.2383974334296133,0.17052336804655252,0.33348060799483215,0.4872833506385249,0.43345254510015857,0.18751693481047396,0.1536967311805451,0.25710175782236805,0.20779917307071244,0.7805518709226873,1.153796261838644,1.6130434873928716,0.6843655199635443,1.299779462221124,1.220037103802152,1.2372547819528463,23.76555212924132,0.28058451460209,42.58115503679798,17.09730622080748,balanced,1,20.51531630550705,51.09377190487544,8.976743519277724,7.18139481542218,10.772092223133269
0,18.44087536940961,159.03199138978934,56.16136519797167,0,1,0.2536789998594516,0.24948481730482447,0.19129940295509437,0.31209078314725114,0.44379661343814697,0.4377995375755605,0.19611275584787438,0.15295309927136225,0.2566406832056438,0.2003269046382947,0.8999022958789094,1.0168072983062755,1.3260766623633296,0.7032277184400585,1.4027909775791758,1.2821673742783615,1.2811030179196732,22.205914428571152,0.2548849864924959,41.84667638808653,16.545960229391273,narrow,0,20.365788982468885,51.50747186153411,9.813836884546198,7.851069507636959,11.776604261455438
1,25.945415932329368,198.919137046249,68.34570916097883,0,4,0.24046761795498384,0.2011506455481681,0.16784084329895035,0.3430031872548483,0.4666904751685918,0.4645424885215491,0.18930063466373814,0.17885952718788903,0.25075607234650565,0.17497526348845013,0.8039510186692379,1.1954543911369646,1.4327036287767443,0.7349677581552969,1.3543347451219283,1.0583701034543078,1.4330862217952072,17.27261612437361,0.10494585013684082,61.17311060987464,15.459926741113918,balanced,1,24.61460615769371,97.39709963170282,42.63572838292612,34.1085827063409,51.16287405951134
1,32.60951433580967,196.93185673943228,91.3805252334839,2,3,0.2709562498018461,0.20855879669871752,0.21538727497774438,0.34431710448284425,0.4910626667544439,0.4275042099619811,0.18863897666849858,0.15378471765486126,0.2538125959656969,0.21826709298501054,0.789797369499979,1.2991777614420368,1.2579897853299744,0.7011659134924756,1.2415966642360556,1.2266352138880536,1.1628479110005663,23.56251796959564,0.1957520986075099,73.4925956471729,18.950105628570128,balanced,1,23.707423972124758,91.94250195590728,92.6082490631235,74.0865992504988,111.1298988757482
1,30.610303173390953,198.55429299298487,123.7080346403005,2,1,0.2965212709457001,0.22638565294803434,0.13555256449586675,0.3302519302427746,0.48715646211870856,0.4679314069347246,0.17598203390638315,0.17687109431275677,0.23590551793467956,0.22876727157086255,0.9128561715282587,1.3098001453900407,2.187484128864361,0.677916189164932,1.4168879791338724,0.9949677736907453,1.0311985849908658,31.379017710236383,0.2849519098216359,88.45719390926578,22.43750668537759,wide,2,25.908748279414844,102.1421498669511,70.4452461421101,56.35619691368808,84.5342953705321
0,43.929681768750925,186.65611468666347,59.757829689079664,0,4,0.2527345588119011,0.2031213212536459,0.18178358082647808,0.30755948043947723,0.48384763970208877,0.40508374882312137,0.2000600473786664,0.14507441709428062,0.2720227857366286,0.20275986560600842,0.7981444637531373,1.2442480828894362,1.3902970079357175,0.6356522581707478,1.3170864743230075,1.3790072183535598,1.3415941233216342,17.151826425001012,0.25286018516813924,44.64745380865285,12.814812419203472,balanced,1,21.921213528185746,76.37461528212705,36.64382021453422,29.31505617162738,43.97258425744106
1,30.090804614170366,160.83959138866587,61.83751256213254,1,1,0.2936767097235501,0.22719291629297944,0.17481025569788913,0.3094903772832961,0.5028127973807014,0.3893588539422652,0.19446628662373971,0.13687874281672047,0.2583608827756226,0.17709225807455575,0.7826093077619106,1.2926257644365675,1.6799645340405633,0.6155168750251456,1.258060425980339,1.4207090298535014,1.458897337959943,23.90375282535973,0.19405388451690853,49.83770304058759,19.265136735066648,balanced,1,24.03396484734078,62.174362913783234,31.23797202107473,24.990377616859785,37.485566425289676
1,34.97411774729852,201.19044397920408,96.23729255658704,1,3,0.2420383038116085,0.18050304716974466,0.1741587741644998,0.2789074369124332,0.4767302964960939,0.45786093632656244,0.1786556574421024,0.1452819368162329,0.24457949332296708,0.19796403440468566,0.8915306306963808,1.3409023653857328,1.3897486085563888,0.5850411730095393,1.641617375921524,1.229708466508234,1.2354681424346425,23.7754474183613,0.20374583983912217,76.62934456080191,18.931298916556386,wide,2,25.23157134443447,102.13133197491268,63.01354952762396,50.41083962209917,75.61625943314874
0,36.99249895815015,174.27054824410104,76.3839738551182,1,3,0.23821321020894268,0.2518237586499095,0.18013709605963968,0.31868361074663787,0.5217674651558284,0.425504374334017,0.21233526226676544,0.16907934066032873,0.26752525153944906,0.18363247035610897,0.7455917536138907,0.9459483312366049,1.3223921836615595,0.6107759131274092,1.3351895886566783,1.2558246655850605,1.4568436299801664,25.15094188705728,0.3328940502484327,50.95620342441751,16.778342974711823,narrow,0,19.339774704758636,58.735328960875016,18.58063006584804,14.864504052678434,22.296756079017648
0,18.69860453266597,170.95876741317335,58.889573890277816,0,6,0.228963247490628,0.2514093215850947,0.17605181069643758,0.3179077021523123,0.4712055936418622,0.4358562890188539,0.19312803308044948,0.14589713119866926,0.2346965053446253,0.19533566747609699,0.8626022964487862,0.9107153837084249,1.3005373023292552,0.6746673464292314,1.3710108784943928,1.3237183471354224,1.2014974371022518,20.149100170424276,0.230795992470223,45.29809623812262,15.498768599209267,narrow,0,19.959856113684506,58.336472175143605,14.267255785730182,11.413804628584145,17.120706942876218
0,34.48426805907805,178.81024201959596,58.509363479125184,0,5,0.24769287370555154,0.23706376382700056,0.17894269243525016,0.28556185104069054,0.5008355530903783,0.47191571626503676,0.16863865371794487,0.13788699043045832,0.24739147164220282,0.20333791704116122,0.9309612797880512,1.0448320944326712,1.384194493444791,0.5701697475526702,1.6525809101051185,1.2230119040207144,1.216645958590033,18.299557636800184,0.24490850817748175,44.1799225550386,13.817840275663606,narrow,0,20.534584011365492,65.65543624931588,20.808888411954047,16.647110729563238,24.970666094344857
0,29.03460030076281,177.66995307166226,58.352806280519246,0,4,0.21784987382552934,0.23396618177273174,0.18234580943303408,0.37910385170540584,0.501903591385349,0.46560555696104744,0.20417340558095215,0.15908330759905961,0.2628978399324514,0.21180887452079225,0.7304244508511167,0.9311129542823735,1.1947007710356103,0.7553305114404502,1.2281709265036245,1.2834289482249288,1.2411972790562422,18.485609372821497,0.23460689316561242,44.66283569155179,14.14875798959072,narrow,0,19.649261578164765,62.026062073543216,18.36554237414375,14.692433899315,22.038650848972498
1,31.480964085864148,156.03171440162737,71.39126004944673,0,5,0.28399595013502266,0.19380379703802988,0.20648165838660953,0.33390617050191934,0.4308254237154452,0.4193172264261552,0.1799101451339995,0.1503981761877111,0.22063845285883923,0.22529291242785074,0.8627429674891478,1.465371107812645,1.375398555762879,0.775036423305502,1.25578982264996,1.1962176236221944,0.9793360614193143,29.323735033325914,0.26229103779739843,52.6659723614134,21.632382139338933,wide,2,25.02783360095379,60.93250314290937,9.101060250182439,7.280848200145951,10.921272300218925
1,21.20919675184801,204.70452348835582,84.09809424320142,0,2,0.2928372963461739,0.18211011353880113,0.13,0.2989888584200802,0.49322713135653834,0.46299318283912344,0.1838530656314524,0.1618935107806047,0.28945359705882845,0.21128801081895848,0.8254615847099387,1.608014418536742,2.2525772597608777,0.6061877646714174,1.548524706776572,1.1356349560276653,1.3699415598421478,20.069256102552572,0.12761222575988126,73.36614925466222,17.508173661960758,wide,2,26.125356666460657,109.47554288241977,37.379332344334735,29.903465875467788,44.85519881320168
0,43.05025810075665,187.38503769019277,77.25508430281386,1,2,0.26772098753416074,0.23530363096962817,0.2082474325192371,0.37135479910554453,0.4607958184377103,0.4424946757387287,0.18719615126492822,0.14694070582323662,0.23322277945742526,0.18095627873108122,0.9252201817075076,1.1377633599090393,1.2855846466428016,0.805897055375923,1.1915652773015282,1.2739484016206784,1.2888278443002852,22.00175123338731,0.30903660843238806,53.38043506571404,15.202404652648184,balanced,1,20.607835994266782,72.36060848736967,44.560587351063816,35.64846988085105,53.47270482127658
1,48.156936025872724,200.61689646753186,130.0,2,5,0.23849575342897797,0.2151083594296857,0.22107636433032912,0.3075987739371247,0.4497344973854124,0.4604272853714664,0.20294822954371422,0.14392022164054966,0.2359495961706626,0.2122735348488892,0.9292626118865513,1.1087186260109558,1.078788659125783,0.6839548484061957,1.4968388288399088,1.4101341499906623,1.1115303884124719,32.300432465795794,0.33636614244905677,86.27240148162262,21.43566059783979,balanced,1,24.133269298640226,97.129504756491,54.649704797818515,43.71976383825481,65.57964575738221
1,18.7126022601472,169.22815346360593,60.32050829991369,2,5,0.22619568214189456,0.17404313113451578,0.14348057108536064,0.34075847594960734,0.46726719100204805,0.44949596833157723,0.18913398397609407,0.17491261087406357,0.2454021687050569,0.19485668184224622,0.7346628957679355,1.2996455592465324,1.5764789891192739,0.7292567363056687,1.3191004214305408,1.081299408496398,1.2593918103969375,21.062977372894174,0.13379471367306864,52.24994316331278,18.244862346185474,balanced,1,24.371053593375137,69.79423253089834,79.84086376965143,63.87269101572115,95.80903652358172
0,37.24392840996313,168.52560990995414,72.05189499037238,1,1,0.22149825162458808,0.2560673834254565,0.17586141515858245,0.32219081473708494,0.48485065047748754,0.4124134130421169,0.1992752828165788,0.14500812654993483,0.2598006361027085,0.19688701887396604,0.749194888421858,0.8649964851637687,1.259497382796966,0.6645142167089412,1.2800244890723083,1.3742257991462148,1.319535020914679,25.369598391803706,0.3360962160445597,47.83552572526825,16.84297236974833,narrow,0,19.12031126174589,54.303368856624694,16.327602323772638,13.062081859018111,19.593122788527165
1,42.44301015322746,176.29332790877132,87.81543475524325,0,2,0.2975130277215303,0.22221580705933744,0.19968326685028237,0.3084560363001108,0.43305307181115665,0.43217177671158963,0.16639615733457563,0.14497432348253966,0.2617120803626711,0.19974745325609994,0.8581650180394885,1.3388412499423903,1.4899172198909252,0.7122806512592272,1.401076084680758,1.1477550340118112,1.3102082949655025,28.255246706502028,0.27468188383044756,63.69412570728327,20.494042313066,wide,2,25.06815898771486,77.91017728092123,16.49326672166798,13.194613377334385,19.791920066001573
0,27.11384283679646,145.67216249027047,59.550496318642914,1,2,0.2622598732437607,0.24528608333383858,0.19153359827848668,0.3115764610854256,0.480806509222074,0.3896973192954618,0.17345000048722745,0.16054010045822695,0.2749830722107374,0.20243131655565305,0.8826931874111589,1.0691956122566062,1.369255871267922,0.6480274436427647,1.2507237138973222,1.0804086928029961,1.3583951262798426,28.06288074791697,0.34511640749963546,38.9986429643326,18.37792016010518,balanced,1,21.92216112972854,46.51965660187962,16.882158581296146,13.505726865036918,20.258590297555376
1,43.201778715622936,155.27997194321202,45.02576900848027,0,1,0.22181516094667453,0.21150411058110943,0.20517177137215803,0.35591629262570323,0.473472690871262,0.4546293451928209,0.19047954883434143,0.12156064995950845,0.2437228856119851,0.21822690197754613,0.7686826396866514,1.0487461051756066,1.0811140263067816,0.7517129240502558,1.277345480571879,1.5669378368736289,1.1168273323594624,18.673694571825276,0.16144842590783604,37.7564294767713,15.658855977320382,narrow,0,23.84891233300241,57.50418663425219,24.329373136070153,19.463498508856123,29.195247763284183
1,38.235361624521644,193.96265562799164,79.55666926252907,0,4,0.3121188989177004,0.1798780163768067,0.18169497951001357,0.34190575177297705,0.5111453429312162,0.45992245215245336,0.17912249590780838,0.16379347833737887,0.25160138847442126,0.20894283420699217,0.7244308055997293,1.7351601382113433,1.7178085049509806,0.6688999275868566,1.345169259651935,1.0935807954335146,1.2041579950388486,21.146590209194006,0.17970041424672786,65.26030283996268,17.346539188696042,wide,2,25.797403780418243,97.05373301736083,32.545062898097015,26.036050318477614,39.05407547771642
0,47.73320423267424,174.64177939487269,76.88821307264898,2,1,0.2559225789364367,0.20806079330352756,0.1384097197361554,0.3169398780015438,0.4609937592133697,0.4323893830696479,0.18693472278317777,0.1764616462391614,0.21423631675670804,0.1786606510819004,0.7690341457152868,1.2300315924081662,1.849008367446449,0.687512974208996,1.3642588037114665,1.0593444378581032,1.1991175244344956,25.20945590500794,0.358299840595246,49.33917858506554,16.17691187275071,balanced,1,21.30448855342612,64.97815984097586,73.32670975812168,58.661367806497346,87.99205170974601
0,49.39215396332073,159.94627592730907,81.13862259162623,1,6,0.27094317453834377,0.25560607968243365,0.19848333061755716,0.26874189923022307,0.5156946751813126,0.44710726730950817,0.20118832200079764,0.16538298593209752,0.22358463365800724,0.17296211581325785,0.8913345829820664,1.0599987092492262,1.365060776814677,0.5211249815809227,1.6636989054973554,1.2164921583363004,1.2926723284714854,31.71606982953317,0.44019479207003576,45.421823491056216,17.754821065643082,narrow,0,20.30586972202434,51.94812310054478,13.982325825144914,11.185860660115932,16.778790990173896
1,19.355075647958554,174.41293475062255,63.74166969336452,1,4,0.23080072122484058,0.20672539989505417,0.18643856263568495,0.32761069728049125,0.49160396555610214,0.4256483608666552,0.17795254012070666,0.14250690953104853,0.24317363696153585,0.21170360450319747,0.9190286586599514,1.116454992405459,1.2379385467441812,0.6664104722984215,1.2992465299620481,1.2487204444040751,1.1486459519016416,20.95395736543522,0.1339641623755273,55.20257030447541,18.14687801852218,balanced,1,24.28825232690887,73.88455222328174,43.69232594135812,34.953860753086495,52.430791129629746
0,32.2380083528642,173.63397729981585,66.40429199923382,1,5,0.25356638955703126,0.19051797467319156,0.20139418366701414,0.28883812642749057,0.4789952576681841,0.48140998690743175,0.17896985762595055,0.14632050598472807,0.25215724070482265,0.209696507611142,0.7874622925968555,1.3309245968386543,1.2590489253023882,0.6030070627975092,1.666706283396421,1.2231274987330303,1.2024808667369427,22.025548063555693,0.28445399597425597,47.51532579021044,15.76029290335424,wide,2,21.958329295269763,66.20163576093239,42.895749610500864,34.31659968840069,51.474899532601036
1,35.503609202502986,159.80385660860503,65.57536875669798,0,3,0.27717210405488885,0.20381749095233445,0.1473881800333142,0.33346482417971257,0.518209844352197,0.41785113171261296,0.19164583425367385,0.15577211808293812,0.24407683534038913,0.22270025198473806,0.7944000772150173,1.3598967530365489,1.8805458039202063,0.6434925625621922,1.2530553400501492,1.2302882333756462,1.0959832204136686,25.678297685604015,0.22779787339300497,50.63743920696008,19.8288360804709,wide,2,25.676841092285958,65.57164901463682,21.784068249205916,17.427254599364733,26.1408818990471
1,22.69578346264488,168.30809091820058,75.0076478232378,1,6,0.27257551801383867,0.2008792512821591,0.1531121857692711,0.302148651822993,0.5376759890044324,0.4422241755338919,0.15810518617119987,0.15938190310781986,0.2554850656542809,0.1982275614763027,0.9408314842043757,1.356905501033924,1.7802223671616852,0.5619519860473371,1.4635931991507247,0.9919833500851993,1.288840839844479,26.47863290939351,0.20794389687680528,59.41026523931072,20.972562798243803,wide,2,25.257420166552766,71.5482435690343,24.358671846091923,19.48693747687354,29.230406215310307
1,28.761146573675575,180.10663943173157,86.6787047854996,1,2,0.24300282179618918,0.18920458276932772,0.17529621262092046,0.30476429853021286,0.4736835379879504,0.4175431747865097,0.20511364655097114,0.17436762185173013,0.2438646333192558,0.2050399419757044,0.8347493064565162,1.2843321969650812,1.386233233050213,0.6433908521159403,1.3700482856814378,1.176322003194957,1.189346044597043,26.721016017210946,0.22480282932598514,67.19308670740749,20.71405601407696,balanced,1,25.154865186820313,81.59836183036806,32.2898383458796,25.831870676703684,38.747806015055524
1,49.60471832820677,176.59240005673487,64.28630082201221,2,4,0.2585733679260625,0.22948923227896828,0.1989956915360549,0.30404788554529266,0.457797387123535,0.4558705953244234,0.191952061728779,0.17382681179625026,0.24032076696366209,0.20859372953808308,0.7476020661688426,1.126729296311578,1.2993852607806462,0.6641523738336077,1.4993332223758955,1.1042655357922402,1.1520941468455788,20.6145765406608,0.19946577064280518,51.46338428677435,16.5026741445028,balanced,1,23.650927932410116,73.75512491288413,108.4984053025375,86.79872424203,130.198086363045
0,18.519374602959086,146.0475766667014,46.65233487665662,1,1,0.2740556061933627,0.22127572206271448,0.2040086047704902,0.3455128725831907,0.49286953701635317,0.4759550147636279,0.19139586700663874,0.1524170973441622,0.29300490801950846,0.1720210359324733,0.7967883005294217,1.238519820967384,1.3433465865574021,0.7010215596874414,1.377527944696433,1.2557292758645595,1.7032986874688925,21.871807452262377,0.2510562510139544,34.93997458147565,16.380753470398314,balanced,1,20.839870598841436,44.451224439742205,22.07144993760021,17.657159950080167,26.485739925120253
